Game Turn, Player, BY TYPE: Tiles, Buildings, Districts, Population, Outgoing Trade Routes, TOURISM, Diplo Victory, BALANCE: Favor, LIFETIME: Favor, CO2 Per Turn
152, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
152, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
152, CIVILIZATION_ARMAGH, 12, 17, 1, 5, 7, 0, 0, 0, 0, 0
152, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
152, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
152, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
152, CIVILIZATION_LA_VENTA, 11, 14, 1, 5, 5, 0, 0, 0, 0, 0
152, CIVILIZATION_VALLETTA, 8, 11, 0, 8, 10, 0, 0, 0, 0, 0
152, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
152, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
152, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
152, CIVILIZATION_MAYA, 115, 84, 21, 40, 18, 18, 1, 71, 129, 0
152, CIVILIZATION_EGYPT, 119, 59, 12, 37, 30, 25, 2, 333, 429, 0
153, CIVILIZATION_MAPUCHE, 64, 15, 6, 50, 0, 12, 2, 33, 196, 0
153, CIVILIZATION_SCOTLAND, 74, 24, 4, 29, 0, 4, 1, 93, 241, 0
153, CIVILIZATION_GRAN_COLOMBIA, 78, 30, 9, 37, 24, 12, 1, 3, 187, 0
153, CIVILIZATION_GREECE, 55, 18, 7, 16, 0, 3, 2, 46, 149, 0
153, CIVILIZATION_AMERICA, 75, 31, 7, 32, 13, 16, 2, 31, 327, 0
153, CIVILIZATION_CANADA, 64, 30, 6, 15, 7, 8, 3, 9, 47, 0
153, CIVILIZATION_KONGO, 27, 18, 4, 11, 0, 3, 2, 16, 54, 0
153, CIVILIZATION_INDONESIA, 48, 15, 5, 21, 0, 8, 3, 38, 142, 0
153, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
153, CIVILIZATION_KANDY, 12, 14, 0, 7, 0, 0, 0, 0, 0, 0
153, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
153, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
153, CIVILIZATION_ARMAGH, 12, 17, 1, 5, 7, 0, 0, 0, 0, 0
153, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
153, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
153, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
153, CIVILIZATION_LA_VENTA, 11, 14, 1, 5, 5, 0, 0, 0, 0, 0
153, CIVILIZATION_VALLETTA, 8, 11, 0, 8, 10, 0, 0, 0, 0, 0
153, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
153, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
153, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
153, CIVILIZATION_MAYA, 117, 87, 21, 40, 22, 18, 1, 71, 129, 0
153, CIVILIZATION_EGYPT, 120, 59, 12, 39, 30, 25, 2, 341, 437, 0
154, CIVILIZATION_MAPUCHE, 52, 15, 8, 48, 0, 8, 2, 34, 197, 0
154, CIVILIZATION_SCOTLAND, 75, 26, 4, 29, 0, 4, 1, 95, 243, 0
154, CIVILIZATION_GRAN_COLOMBIA, 78, 30, 9, 37, 24, 12, 1, 6, 190, 0
154, CIVILIZATION_GREECE, 55, 18, 7, 14, 0, 3, 2, 49, 152, 0
154, CIVILIZATION_AMERICA, 76, 31, 7, 33, 13, 16, 2, 36, 332, 0
154, CIVILIZATION_CANADA, 64, 30, 6, 15, 7, 8, 3, 11, 49, 0
154, CIVILIZATION_KONGO, 27, 18, 4, 11, 0, 3, 2, 17, 55, 0
154, CIVILIZATION_INDONESIA, 48, 15, 5, 22, 0, 8, 3, 40, 144, 0
154, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
154, CIVILIZATION_KANDY, 12, 14, 0, 7, 0, 0, 0, 0, 0, 0
154, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
154, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
154, CIVILIZATION_ARMAGH, 12, 17, 1, 5, 7, 0, 0, 0, 0, 0
154, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
154, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
154, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
154, CIVILIZATION_LA_VENTA, 11, 14, 1, 5, 5, 0, 0, 0, 0, 0
154, CIVILIZATION_VALLETTA, 8, 11, 0, 8, 10, 0, 0, 0, 0, 0
154, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
154, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
154, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
154, CIVILIZATION_MAYA, 118, 87, 21, 41, 22, 18, 1, 67, 129, 0
154, CIVILIZATION_EGYPT, 120, 67, 12, 39, 30, 33, 2, 349, 445, 0
155, CIVILIZATION_MAPUCHE, 52, 13, 8, 48, 0, 8, 2, 35, 198, 0
155, CIVILIZATION_SCOTLAND, 76, 26, 4, 29, 0, 4, 1, 97, 245, 0
155, CIVILIZATION_GRAN_COLOMBIA, 79, 30, 9, 39, 24, 12, 1, 9, 193, 0
155, CIVILIZATION_GREECE, 55, 18, 7, 19, 0, 3, 2, 52, 155, 0
155, CIVILIZATION_AMERICA, 77, 31, 7, 33, 13, 16, 2, 41, 337, 0
155, CIVILIZATION_CANADA, 64, 30, 6, 16, 7, 8, 3, 13, 51, 0
155, CIVILIZATION_KONGO, 27, 18, 4, 11, 0, 3, 2, 18, 56, 0
155, CIVILIZATION_INDONESIA, 49, 15, 5, 22, 0, 8, 3, 42, 146, 0
155, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
155, CIVILIZATION_KANDY, 12, 14, 0, 7, 0, 0, 0, 0, 0, 0
155, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
155, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
155, CIVILIZATION_ARMAGH, 12, 17, 1, 5, 10, 0, 0, 0, 0, 0
155, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
155, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 5, 0, 0, 0, 0, 0
155, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
155, CIVILIZATION_LA_VENTA, 11, 14, 1, 5, 5, 0, 0, 0, 0, 0
155, CIVILIZATION_VALLETTA, 8, 11, 0, 8, 10, 0, 0, 0, 0, 0
155, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
155, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
155, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
155, CIVILIZATION_MAYA, 118, 87, 21, 41, 22, 18, 1, 63, 129, 0
155, CIVILIZATION_EGYPT, 128, 69, 13, 39, 30, 33, 2, 357, 453, 0
156, CIVILIZATION_MAPUCHE, 52, 13, 8, 48, 0, 8, 2, 36, 199, 0
156, CIVILIZATION_SCOTLAND, 77, 26, 4, 30, 0, 4, 1, 100, 248, 0
156, CIVILIZATION_GRAN_COLOMBIA, 80, 30, 9, 39, 24, 12, 1, 12, 196, 0
156, CIVILIZATION_GREECE, 55, 18, 7, 15, 0, 3, 2, 55, 158, 0
156, CIVILIZATION_AMERICA, 84, 31, 7, 34, 13, 16, 2, 16, 337, 0
156, CIVILIZATION_CANADA, 72, 30, 6, 17, 7, 8, 3, 45, 83, 0
156, CIVILIZATION_KONGO, 27, 18, 4, 11, 0, 3, 2, 19, 57, 0
156, CIVILIZATION_INDONESIA, 49, 15, 5, 22, 0, 8, 3, 44, 148, 0
156, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
156, CIVILIZATION_KANDY, 12, 14, 1, 7, 0, 0, 0, 0, 0, 0
156, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
156, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
156, CIVILIZATION_ARMAGH, 12, 17, 1, 5, 10, 0, 0, 0, 0, 0
156, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
156, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 5, 0, 0, 0, 0, 0
156, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
156, CIVILIZATION_LA_VENTA, 11, 14, 1, 5, 5, 0, 0, 0, 0, 0
156, CIVILIZATION_VALLETTA, 8, 11, 0, 8, 10, 0, 0, 0, 0, 0
156, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
156, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
156, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
156, CIVILIZATION_MAYA, 118, 89, 22, 42, 22, 18, 1, 59, 129, 0
156, CIVILIZATION_EGYPT, 130, 73, 13, 39, 30, 33, 2, 366, 462, 0
157, CIVILIZATION_MAPUCHE, 52, 13, 8, 48, 0, 8, 2, 37, 200, 0
157, CIVILIZATION_SCOTLAND, 77, 26, 4, 30, 0, 4, 1, 103, 251, 0
157, CIVILIZATION_GRAN_COLOMBIA, 80, 30, 9, 40, 24, 12, 1, 15, 199, 0
157, CIVILIZATION_GREECE, 55, 18, 7, 19, 0, 3, 2, 58, 161, 0
157, CIVILIZATION_AMERICA, 84, 31, 7, 42, 13, 16, 2, 21, 342, 0
157, CIVILIZATION_CANADA, 72, 30, 6, 17, 7, 8, 3, 47, 85, 0
157, CIVILIZATION_KONGO, 27, 18, 4, 11, 0, 3, 2, 20, 58, 0
157, CIVILIZATION_INDONESIA, 49, 15, 5, 22, 0, 8, 3, 46, 150, 0
157, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
157, CIVILIZATION_KANDY, 12, 14, 1, 7, 0, 0, 0, 0, 0, 0
157, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
157, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
157, CIVILIZATION_ARMAGH, 12, 24, 1, 5, 10, 0, 0, 0, 0, 0
157, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
157, CIVILIZATION_SINGAPORE, 11, 14, 0, 7, 5, 0, 0, 0, 0, 0
157, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
157, CIVILIZATION_LA_VENTA, 11, 14, 1, 5, 5, 0, 0, 0, 0, 0
157, CIVILIZATION_VALLETTA, 8, 11, 0, 8, 10, 0, 0, 0, 0, 0
157, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
157, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
157, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
157, CIVILIZATION_MAYA, 119, 90, 22, 42, 22, 18, 1, 56, 129, 0
157, CIVILIZATION_EGYPT, 130, 73, 13, 38, 30, 33, 2, 375, 471, 0
158, CIVILIZATION_MAPUCHE, 52, 13, 8, 48, 0, 8, 2, 38, 201, 0
158, CIVILIZATION_SCOTLAND, 77, 26, 4, 30, 0, 4, 1, 306, 454, 0
158, CIVILIZATION_GRAN_COLOMBIA, 80, 28, 9, 40, 7, 12, 1, 17, 201, 0
158, CIVILIZATION_GREECE, 56, 18, 7, 15, 0, 3, 2, 60, 163, 0
158, CIVILIZATION_AMERICA, 87, 31, 7, 42, 0, 16, 2, 26, 347, 0
158, CIVILIZATION_CANADA, 72, 30, 6, 17, 7, 8, 3, 49, 87, 0
158, CIVILIZATION_KONGO, 27, 18, 4, 11, 0, 3, 2, 21, 59, 0
158, CIVILIZATION_INDONESIA, 50, 15, 5, 22, 0, 8, 3, 48, 152, 0
158, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
158, CIVILIZATION_KANDY, 12, 14, 1, 7, 0, 0, 0, 0, 0, 0
158, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
158, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
158, CIVILIZATION_ARMAGH, 12, 24, 1, 5, 10, 0, 0, 0, 0, 0
158, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
158, CIVILIZATION_SINGAPORE, 11, 14, 0, 7, 5, 0, 0, 0, 0, 0
158, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
158, CIVILIZATION_LA_VENTA, 11, 14, 1, 5, 5, 0, 0, 0, 0, 0
158, CIVILIZATION_VALLETTA, 8, 11, 0, 8, 0, 0, 0, 0, 0, 0
158, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
158, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
158, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
158, CIVILIZATION_MAYA, 119, 91, 22, 42, 22, 18, 1, 53, 129, 0
158, CIVILIZATION_EGYPT, 131, 75, 14, 35, 20, 33, 2, 382, 478, 0
159, CIVILIZATION_MAPUCHE, 52, 13, 8, 48, 0, 8, 2, 39, 202, 0
159, CIVILIZATION_SCOTLAND, 77, 26, 4, 30, 0, 4, 1, 309, 457, 0
159, CIVILIZATION_GRAN_COLOMBIA, 80, 28, 9, 40, 10, 12, 1, 20, 204, 0
159, CIVILIZATION_GREECE, 56, 18, 7, 19, 0, 3, 2, 63, 166, 0
159, CIVILIZATION_AMERICA, 88, 31, 7, 43, 0, 16, 2, 31, 352, 0
159, CIVILIZATION_CANADA, 72, 30, 6, 17, 7, 8, 3, 51, 89, 0
159, CIVILIZATION_KONGO, 27, 18, 4, 11, 0, 3, 2, 22, 60, 0
159, CIVILIZATION_EGYPT, 135, 75, 14, 35, 28, 33, 2, 391, 487, 0
159, CIVILIZATION_MAPUCHE, 52, 13, 8, 48, 0, 8, 2, 39, 202, 0
159, CIVILIZATION_SCOTLAND, 77, 26, 4, 30, 0, 4, 1, 309, 457, 0
159, CIVILIZATION_GRAN_COLOMBIA, 80, 28, 9, 40, 10, 12, 1, 20, 204, 0
159, CIVILIZATION_GREECE, 56, 18, 7, 19, 0, 3, 2, 63, 166, 0
159, CIVILIZATION_AMERICA, 88, 31, 7, 43, 0, 16, 2, 31, 352, 0
159, CIVILIZATION_CANADA, 72, 30, 6, 17, 7, 8, 3, 51, 89, 0
159, CIVILIZATION_KONGO, 27, 18, 4, 11, 0, 3, 2, 22, 60, 0
159, CIVILIZATION_INDONESIA, 50, 15, 5, 23, 0, 8, 3, 50, 154, 0
159, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
159, CIVILIZATION_KANDY, 12, 14, 1, 7, 0, 0, 0, 0, 0, 0
159, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
159, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
159, CIVILIZATION_ARMAGH, 12, 24, 1, 5, 10, 0, 0, 0, 0, 0
159, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
159, CIVILIZATION_SINGAPORE, 11, 14, 0, 7, 5, 0, 0, 0, 0, 0
159, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
159, CIVILIZATION_LA_VENTA, 11, 14, 1, 5, 5, 0, 0, 0, 0, 0
159, CIVILIZATION_VALLETTA, 8, 11, 0, 8, 10, 0, 0, 0, 0, 0
159, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
159, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
159, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
159, CIVILIZATION_MAYA, 120, 92, 22, 43, 22, 18, 1, 50, 129, 0
159, CIVILIZATION_EGYPT, 135, 75, 14, 35, 34, 33, 2, 391, 487, 0
160, CIVILIZATION_MAPUCHE, 53, 13, 8, 48, 0, 8, 2, 40, 203, 0
160, CIVILIZATION_SCOTLAND, 77, 26, 4, 29, 0, 4, 1, 312, 460, 0
160, CIVILIZATION_GRAN_COLOMBIA, 81, 28, 9, 40, 10, 12, 1, 23, 207, 0
160, CIVILIZATION_GREECE, 58, 18, 7, 15, 0, 3, 2, 66, 169, 0
160, CIVILIZATION_AMERICA, 88, 32, 7, 45, 0, 16, 2, 36, 357, 0
160, CIVILIZATION_CANADA, 72, 30, 6, 17, 7, 8, 3, 53, 91, 0
160, CIVILIZATION_KONGO, 27, 18, 4, 11, 0, 3, 2, 23, 61, 0
160, CIVILIZATION_INDONESIA, 50, 15, 5, 23, 0, 8, 3, 52, 156, 0
160, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_KANDY, 12, 14, 1, 7, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
160, CIVILIZATION_ARMAGH, 12, 24, 1, 5, 10, 0, 0, 0, 0, 0
160, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_SINGAPORE, 11, 14, 0, 7, 5, 0, 0, 0, 0, 0
160, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_LA_VENTA, 11, 14, 1, 5, 5, 0, 0, 0, 0, 0
160, CIVILIZATION_VALLETTA, 8, 11, 0, 8, 10, 0, 0, 0, 0, 0
160, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
160, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_MAYA, 123, 95, 22, 67, 22, 18, 1, 48, 129, 0
160, CIVILIZATION_EGYPT, 136, 75, 14, 37, 34, 33, 2, 400, 496, 0
160, CIVILIZATION_MAPUCHE, 53, 13, 8, 48, 0, 8, 2, 40, 203, 0
160, CIVILIZATION_SCOTLAND, 77, 26, 4, 29, 0, 4, 1, 312, 460, 0
160, CIVILIZATION_GRAN_COLOMBIA, 81, 28, 9, 40, 10, 12, 1, 23, 207, 0
160, CIVILIZATION_GREECE, 58, 18, 7, 15, 0, 3, 2, 66, 169, 0
160, CIVILIZATION_AMERICA, 88, 32, 7, 45, 0, 16, 2, 36, 357, 0
160, CIVILIZATION_CANADA, 72, 30, 6, 17, 7, 8, 3, 53, 91, 0
160, CIVILIZATION_KONGO, 27, 18, 4, 11, 0, 3, 2, 23, 61, 0
160, CIVILIZATION_INDONESIA, 50, 15, 5, 23, 0, 8, 3, 52, 156, 0
160, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_KANDY, 12, 14, 1, 7, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_LISBON, 13, 14, 2, 8, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 5, 0, 0, 0, 0, 0
160, CIVILIZATION_ARMAGH, 12, 24, 1, 5, 10, 0, 0, 0, 0, 0
160, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_SINGAPORE, 11, 14, 0, 7, 5, 0, 0, 0, 0, 0
160, CIVILIZATION_BABYLON, 12, 11, 1, 7, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_LA_VENTA, 11, 14, 1, 5, 5, 0, 0, 0, 0, 0
160, CIVILIZATION_VALLETTA, 8, 11, 0, 8, 10, 0, 0, 0, 0, 0
160, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_JERUSALEM, 12, 24, 1, 6, 8, 0, 0, 0, 0, 0
160, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
160, CIVILIZATION_MAYA, 123, 95, 22, 67, 22, 18, 1, 48, 129, 0
160, CIVILIZATION_EGYPT, 136, 75, 14, 37, 34, 33, 2, 400, 496, 0
